pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,target
16.95,12,1,12,2.395907,1.805445,-2.4,1003.0,13.96
22.3,12,1,13,2.761515,1.172193,-2.6,1003.2,12.85
22.46,12,1,14,3.31615,2.236772,-2.9,1003.4,11.52
17.0,12,1,15,3.428669,2.060152,-3.3,1003.7,13.85
16.95,12,1,16,3.428669,2.060152,-3.5,1003.8,14.56
16.02,12,1,17,2.427051,1.763356,-3.7,1004.2,8.23
13.96,12,1,18,3.464102,2.0,-4.0,1004.4,8.43
12.85,12,1,19,3.926509,-0.763236,-4.3,1004.6,9.71
11.52,12,1,20,3.682019,1.562925,-4.6,1004.5,13.39
13.85,12,1,21,2.836556,0.976704,-5.0,1004.6,15.48
14.56,12,1,22,2.516012,1.633917,-5.3,1004.6,18.62
8.23,12,1,23,3.75877,1.368081,-5.6,1004.4,17.8
8.43,12,2,0,4.993148,0.26168,-5.9,1004.0,14.0
9.71,12,2,1,3.950753,0.625738,-6.1,1004.0,10.97
13.39,12,2,2,3.978088,0.418114,-6.0,1003.6,10.65
15.48,12,2,3,4.999238,0.087262,-6.5,1003.2,11.59
18.62,12,2,4,4.98782,0.348782,-6.3,1003.1,10.58
17.8,12,2,5,5.673111,-1.953409,-6.9,1002.8,12.76
14.0,12,2,6,5.737829,-1.75423,-7.3,1002.9,11.52
10.97,12,2,7,5.706339,-1.854102,-7.5,1003.2,11.34
10.65,12,2,8,4.635919,-1.873033,-7.0,1003.3,9.64
11.59,12,2,9,5.985384,0.418539,-6.3,1003.0,10.53
10.58,12,2,10,5.941608,0.835039,-5.7,1002.1,11.97
12.76,12,2,11,5.999086,0.104714,-5.4,1002.0,12.18
11.52,12,2,12,5.955277,-0.731216,-4.7,1001.3,13.4
11.34,12,2,13,2.800741,-1.075104,-4.3,1001.0,16.58
9.64,12,2,14,1.922523,-0.551275,-4.3,1001.1,17.96
10.53,12,2,15,3.961072,0.556692,-4.5,1000.9,26.68
11.97,12,2,16,2.977638,0.365608,-5.2,1001.0,18.74
12.18,12,2,17,2.944882,0.572427,-4.7,1000.9,38.76
13.4,12,2,18,4.962731,0.609347,-4.5,1000.6,37.24
16.58,12,2,19,4.999238,-0.087262,-4.4,1000.3,34.2
17.96,12,2,20,4.999238,-0.087262,-4.2,1000.0,31.13
26.68,12,2,21,4.993148,0.26168,-4.2,999.6,29.93
18.74,12,2,22,5.996345,0.209397,-4.3,999.7,28.14
38.76,12,2,23,4.938442,-0.782172,-4.4,999.1,28.99
37.24,12,3,0,4.972609,-0.522642,-4.4,999.0,30.08
34.2,12,3,1,4.829629,-1.294095,-4.8,999.3,25.05
31.13,12,3,2,4.980973,-0.435779,-4.8,999.0,21.46
29.93,12,3,3,5.977168,0.522934,-4.8,998.4,23.68
28.14,12,3,4,5.991777,0.314016,-4.8,998.4,16.83
28.99,12,3,5,5.868886,-1.24747,-4.6,998.8,18.66
30.08,12,3,6,4.851479,-1.209609,-4.4,998.9,20.17
25.05,12,3,7,5.563103,-2.24764,-4.2,999.0,13.32
21.46,12,3,8,4.635919,-1.873033,-4.0,999.0,13.46
23.68,12,3,9,4.781524,-1.461859,-3.4,999.4,15.14
16.83,12,3,10,5.706339,-1.854102,-3.0,998.9,17.85
18.66,12,3,11,4.755283,-1.545085,-2.5,998.6,18.88
20.17,12,3,12,4.980973,-0.435779,-2.4,997.7,19.58
13.32,12,3,13,5.821774,-1.451531,-2.3,997.3,24.26
13.46,12,3,14,5.941608,-0.835039,-2.2,997.3,23.52
15.14,12,3,15,4.667902,-1.79184,-2.1,997.4,23.53
17.85,12,3,16,5.996345,0.209397,-2.2,996.7,17.96
18.88,12,3,17,5.999086,0.104714,-2.3,997.1,41.93
19.58,12,3,18,4.999238,-0.087262,-2.4,996.6,39.76
24.26,12,3,19,5.977168,0.522934,-2.2,996.4,35.53
23.52,12,3,20,5.996345,0.209397,-2.1,995.9,35.0
23.53,12,3,21,5.999086,-0.104714,-1.9,995.4,32.87
17.96,12,3,22,6.0,0.0,-1.6,994.5,32.51
41.93,12,3,23,5.941608,-0.835039,-1.4,993.9,30.29
39.76,12,4,0,4.806308,-1.378187,-1.3,993.8,27.5
35.53,12,4,1,5.991777,-0.314016,-1.0,992.8,23.07
35.0,12,4,2,4.924039,-0.868241,-0.8,992.3,17.2
32.87,12,4,3,4.908136,-0.954045,-0.6,991.8,10.86
32.51,12,4,4,4.95134,-0.695866,-0.3,991.2,12.41
30.29,12,4,5,4.87185,-1.124755,0.0,990.7,8.86
27.5,12,4,6,3.53179,-1.877886,0.4,990.7,11.58
23.07,12,4,7,2.571502,-1.545114,0.3,990.8,10.41
17.2,12,4,8,2.427051,-1.763356,0.4,990.9,9.87
10.86,12,4,9,2.395907,-1.805445,0.7,990.9,10.25
12.41,12,4,10,2.083975,-2.158019,0.9,991.0,17.42
8.86,12,4,11,2.083975,-2.158019,1.1,991.0,19.47
11.58,12,4,12,2.178556,-3.354682,1.2,991.0,17.38
10.41,12,4,13,1.408415,-2.648843,1.2,991.0,22.71
9.87,12,4,14,2.194061,-2.045995,1.1,990.8,23.97
10.25,12,4,15,1.20363,-1.597271,1.0,991.4,20.78
17.42,12,4,16,0.642788,-0.766044,0.8,991.7,19.09
19.47,12,4,17,0.62932,-0.777146,0.7,991.9,46.75
17.38,12,4,18,0.71934,-0.694658,0.7,992.0,48.18
22.71,12,4,19,1.48629,-1.338261,0.4,992.3,51.25
23.97,12,4,20,0.544639,-0.838671,0.5,992.7,49.1
20.78,12,4,21,0.809017,-0.587785,0.1,992.9,44.49
19.09,12,4,22,0.017452,-0.999848,-0.3,993.5,44.3
46.75,12,4,23,0.224951,-0.97437,-0.5,993.7,46.54
48.18,12,5,0,1.879385,-0.68404,-0.7,994.3,48.34
51.25,12,5,1,2.992692,0.209269,-0.9,994.7,47.77
49.1,12,5,2,0.927184,-0.374607,-1.0,995.2,46.67
44.49,12,5,3,1.576022,1.231323,-1.2,996.0,43.07
44.3,12,5,4,1.975377,0.312869,-1.3,996.3,41.48
46.54,12,5,5,-0.312869,1.975377,-1.1,996.9,47.08
48.34,12,5,6,-0.207912,0.978148,-0.7,997.5,48.52
47.77,12,5,7,-0.996195,-0.087156,-0.5,997.9,45.8
46.67,12,5,8,0.0,0.0,-0.1,998.6,46.95
43.07,12,5,9,-0.999848,0.017452,0.2,999.5,46.57
41.48,12,5,10,-1.985092,-0.243739,0.2,1000.3,43.93
47.08,12,5,11,-1.891037,0.651136,0.3,1000.8,40.87
48.52,12,5,12,-0.999848,-0.017452,0.6,1001.4,55.93
45.8,12,5,13,-0.766044,-0.642788,0.7,1002.1,54.83
46.95,12,5,14,-0.990268,-0.139173,0.4,1002.8,45.58
46.57,12,5,15,-0.981627,0.190809,0.2,1002.9,36.41
43.93,12,5,16,-0.48481,-0.87462,0.2,1004.2,35.86
40.87,12,5,17,-0.642788,-0.766044,-0.1,1004.8,60.03
55.93,12,5,18,-1.20363,-1.597271,-0.4,1005.4,54.98
54.83,12,5,19,-0.992546,-0.121869,-0.9,1006.0,45.64
45.58,12,5,20,-0.156434,-0.987688,-0.9,1006.8,46.12
36.41,12,5,21,-1.985092,-0.243739,-1.4,1007.4,37.51
35.86,12,5,22,-1.975377,-0.312869,-1.6,1008.0,42.26
60.03,12,5,23,-1.985092,-0.243739,-2.3,1008.5,41.43
54.98,12,6,0,-1.985092,-0.243739,-3.2,1009.1,45.77
45.64,12,6,1,-2.992692,0.209269,-4.0,1009.4,55.36
46.12,12,6,2,-1.975377,0.312869,-3.7,1009.4,76.41
37.51,12,6,3,-1.969616,-0.347296,-3.3,1009.7,113.29
42.26,12,6,4,-1.999695,-0.034905,-3.0,1009.8,84.53
41.43,12,6,5,-2.977638,0.365608,-2.7,1010.7,68.44
45.77,12,6,6,-0.017452,-0.999848,-2.5,1011.1,64.95
55.36,12,6,7,-1.931852,-0.517638,-2.5,1011.4,58.11
76.41,12,6,8,-1.931852,-0.517638,-2.8,1012.1,66.05
113.29,12,6,9,-2.988584,0.261467,-2.9,1012.5,75.16
84.53,12,6,10,-2.983566,0.313585,-3.5,1012.2,81.57
68.44,12,6,11,-0.838671,-0.544639,-3.3,1011.9,71.32
64.95,12,6,12,-2.970804,0.417519,-3.2,1012.0,63.94
58.11,12,6,13,-1.931852,-0.517638,-2.8,1011.8,61.94
66.05,12,6,14,-0.920505,-0.390731,-2.7,1011.9,64.62
75.16,12,6,15,-0.766044,-0.642788,-2.7,1012.2,65.69
81.57,12,6,16,-0.920505,-0.390731,-2.8,1012.3,70.94
71.32,12,6,17,0.381618,-1.963254,-2.8,1012.3,70.0
63.94,12,6,18,-0.5,-0.866025,-2.9,1012.3,65.21
61.94,12,6,19,-0.390731,-0.920505,-2.9,1012.4,58.61
64.62,12,6,20,-0.777146,-0.62932,-2.9,1012.4,39.57
65.69,12,6,21,0.275637,-0.961262,-2.8,1012.6,39.27
70.94,12,6,22,0.406737,-0.913545,-2.8,1012.7,42.57
70.0,12,6,23,0.275637,-0.961262,-2.8,1012.5,42.07
65.21,12,0,0,-0.34202,-0.939693,-2.8,1012.3,42.68
58.61,12,0,1,0.275637,-0.961262,-2.8,1012.4,44.96
39.57,12,0,2,-0.965926,0.258819,-2.8,1012.3,46.74
39.27,12,0,3,0.48481,-0.87462,-2.6,1012.4,46.05
42.57,12,0,4,-0.87462,-0.48481,-2.7,1012.3,51.09
42.07,12,0,5,0.731354,-0.681998,-2.9,1012.4,51.93
42.68,12,0,6,-0.656059,-0.75471,-2.7,1012.8,52.76
44.96,12,0,7,0.406737,-0.913545,-2.7,1013.3,56.73
46.74,12,0,8,0.681998,-0.731354,-2.5,1013.9,58.23
46.05,12,0,9,0.997564,0.069756,-2.5,1014.1,59.89
51.09,12,0,10,0.906308,0.422618,-2.6,1013.9,68.51
51.93,12,0,11,0.777146,0.62932,-2.5,1013.9,67.5
52.76,12,0,12,-0.99863,0.052336,-2.5,1013.8,64.58
56.73,12,0,13,-0.951057,-0.309017,-2.5,1013.9,63.39
58.23,12,0,14,-0.994522,-0.104528,-2.4,1014.1,47.6
59.89,12,0,15,-0.987688,-0.156434,-2.4,1014.4,39.83
68.51,12,0,16,0.139173,-0.990268,-2.4,1014.7,35.47
67.5,12,0,17,0.469472,-0.882948,-2.4,1015.0,32.04
64.58,12,0,18,0.587785,-0.809017,-2.7,1015.2,32.78
63.39,12,0,19,0.325568,-0.945519,-2.8,1015.4,35.28
47.6,12,0,20,0.325568,-0.945519,-3.0,1015.6,32.08
39.83,12,0,21,0.309017,-0.951057,-3.2,1015.4,28.76
35.47,12,0,22,-0.438371,-0.898794,-3.4,1015.6,25.45
32.04,12,0,23,0.390731,-0.920505,-3.7,1015.4,26.16
32.78,12,1,0,-0.104528,-0.994522,-4.0,1015.3,28.2
35.28,12,1,1,0.121869,-0.992546,-4.4,1015.6,29.26
32.08,12,1,2,1.867161,-0.716736,-4.7,1015.3,31.75
28.76,12,1,3,1.285575,-1.532089,-5.3,1015.2,32.35
25.45,12,1,4,1.43868,-1.389317,-5.3,1015.1,34.18
26.16,12,1,5,0.406737,-0.913545,-5.5,1015.1,38.45
28.2,12,1,6,1.414214,-1.414214,-5.4,1014.9,43.44
29.26,12,1,7,1.20363,-1.597271,-5.1,1014.5,47.1
31.75,12,1,8,1.414214,-1.414214,-4.5,1014.3,50.48
32.35,12,1,9,1.43868,-1.389317,-3.8,1014.4,52.33
34.18,12,1,10,1.030076,-1.714335,-3.1,1013.9,53.1
38.45,12,1,11,1.20363,-1.597271,-2.4,1013.7,55.25
43.44,12,1,12,1.20363,-1.597271,-2.2,1013.3,61.97
47.1,12,1,13,1.509419,-1.312118,-1.9,1013.0,67.32
50.48,12,1,14,1.20363,-1.597271,-1.5,1012.9,69.62
52.33,12,1,15,1.175571,-1.618034,-1.3,1012.9,66.56
53.1,12,1,16,1.258641,-1.554292,-1.1,1012.7,62.93
55.25,12,1,17,0.544639,-0.838671,-0.8,1012.7,62.36
61.97,12,1,18,1.0,-1.732051,-0.6,1012.6,55.66
67.32,12,1,19,1.030076,-1.714335,-0.4,1012.6,44.46
69.62,12,1,20,0.422618,-0.906308,-0.1,1012.9,37.48
66.56,12,1,21,0.45399,-0.891007,-0.1,1012.9,33.64
62.93,12,1,22,0.258819,-0.965926,0.1,1012.9,29.06
62.36,12,1,23,0.190809,-0.981627,0.3,1012.9,26.8
55.66,12,2,0,-0.642788,-0.766044,0.4,1012.9,30.26
44.46,12,2,1,-2.944882,-0.572427,2.4,1012.9,29.22
37.48,12,2,2,-2.954423,-0.520945,2.2,1013.1,30.06
33.64,12,2,3,-1.94874,-0.449902,2.1,1013.3,23.89
29.06,12,2,4,-2.963065,-0.469303,2.1,1013.6,24.6
26.8,12,2,5,-2.970804,-0.417519,2.1,1014.2,26.42
30.26,12,2,6,-1.985092,-0.243739,2.1,1014.5,27.07
29.22,12,2,7,-2.954423,-0.520945,2.2,1015.0,30.01
30.06,12,2,8,-1.175571,-1.618034,2.3,1015.1,33.39
23.89,12,2,9,-2.92311,-0.674853,2.5,1015.8,33.55
24.6,12,2,10,-1.638304,-1.147153,3.1,1015.3,35.77
26.42,12,2,11,-1.732051,-1.0,3.6,1015.0,36.23
27.07,12,2,12,-0.75471,-0.656059,4.1,1014.7,36.35
30.01,12,2,13,-0.891007,-0.45399,4.5,1014.8,38.17
33.39,12,2,14,-1.922523,-0.551275,4.6,1015.0,39.55
33.55,12,2,15,-0.731354,-0.681998,4.5,1014.8,36.91
35.77,12,2,16,-1.576022,-1.231323,4.4,1014.4,33.35
36.23,12,2,17,-2.897777,-0.776457,4.9,1014.8,32.32
36.35,12,2,18,-2.740636,-1.22021,5.3,1014.5,32.16
38.17,12,2,19,-3.881183,-0.967688,5.4,1014.3,28.39
39.55,12,2,20,-3.89748,-0.899804,5.6,1014.7,27.62
36.91,12,2,21,-3.782074,-1.302273,5.8,1014.3,26.22
33.35,12,2,22,-3.825219,-1.169487,6.0,1014.3,26.02
32.32,12,2,23,-3.845047,-1.102549,6.0,1013.9,25.27
32.16,12,3,0,-3.845047,-1.102549,6.1,1013.9,23.66
28.39,12,3,1,-3.734322,-1.433472,6.4,1013.6,23.14
27.62,12,3,2,-3.804226,-1.236068,6.5,1013.2,22.04
26.22,12,3,3,-4.924039,-0.868241,6.7,1013.3,20.04
26.02,12,3,4,-3.926509,-0.763236,6.6,1013.3,16.25
25.27,12,3,5,-3.825219,-1.169487,6.6,1012.9,14.73
23.66,12,3,6,-4.87185,-1.124755,6.4,1012.8,10.95
23.14,12,3,7,-5.941608,-0.835039,6.5,1013.2,6.84
22.04,12,3,8,-4.851479,-1.209609,6.5,1012.8,7.32
20.04,12,3,9,-4.95134,-0.695866,6.5,1013.2,7.07
16.25,12,3,10,-4.993148,-0.26168,6.7,1012.9,7.23
14.73,12,3,11,-5.996345,-0.209397,6.9,1012.7,7.97
10.95,12,3,12,-4.993148,-0.26168,7.1,1012.4,10.17
6.84,12,3,13,-5.92613,0.938607,7.2,1012.4,9.63
7.32,12,3,14,-5.955277,0.731216,7.0,1012.3,10.4
7.07,12,3,15,-6.79207,1.693453,6.9,1013.3,11.4
7.23,12,3,16,-7.650438,2.338974,6.4,1013.4,12.48
7.97,12,3,17,-4.962731,0.609347,5.3,1013.7,12.64
10.17,12,3,18,-5.985384,0.418539,5.5,1014.0,12.56
9.63,12,3,19,-6.931876,0.974212,5.1,1013.9,11.57
10.4,12,3,20,-5.977168,0.522934,4.7,1014.3,10.15
11.4,12,3,21,-5.955277,0.731216,4.3,1014.6,9.71
12.48,12,3,22,-5.0,-0.0,4.0,1014.8,9.59
12.64,12,3,23,-3.961072,-0.556692,3.6,1014.7,10.53
12.56,12,4,0,-5.955277,-0.731216,3.5,1014.4,11.37
11.57,12,4,1,-4.98782,-0.348782,3.6,1014.4,12.64
10.15,12,4,2,-6.931876,0.974212,3.9,1014.2,14.13
9.71,12,4,3,-5.0,-0.0,3.7,1013.9,13.82
9.59,12,4,4,-5.996345,0.209397,3.6,1013.5,14.6
10.53,12,4,5,-5.977168,0.522934,3.3,1013.6,14.77
11.37,12,4,6,-5.955277,0.731216,2.8,1013.6,11.68
12.64,12,4,7,-5.996345,0.209397,2.9,1013.7,11.53
14.13,12,4,8,-6.490287,2.622246,3.1,1014.2,11.62
13.82,12,4,9,-4.974225,3.355157,3.0,1014.9,11.16
14.6,12,4,10,-5.991777,0.314016,3.3,1014.3,11.47
14.77,12,4,11,-7.901507,1.251476,4.1,1013.9,8.45
11.68,12,4,12,-5.795555,1.552914,4.4,1013.9,8.54
11.53,12,4,13,-7.878462,1.389185,4.2,1013.6,7.07
11.62,12,4,14,-6.893654,1.215537,4.0,1014.0,5.39
11.16,12,4,15,-7.794961,1.799608,4.0,1014.0,5.21
11.47,12,4,16,-6.657396,2.163119,4.2,1014.1,5.25
8.45,12,4,17,-6.344155,2.958328,4.2,1014.6,5.2
8.54,12,4,18,-4.974225,3.355157,3.7,1014.8,5.72
7.07,12,4,19,-4.791813,3.61089,3.8,1015.4,5.67
5.39,12,4,20,-3.773548,3.280295,3.6,1016.0,5.9
5.21,12,4,21,-3.152043,2.462646,3.1,1016.7,6.2
5.25,12,4,22,-3.88573,3.146602,3.5,1017.3,7.11
5.2,12,4,23,-2.191856,4.49397,3.5,1017.3,7.93
5.72,12,5,0,-4.330127,2.5,3.4,1017.5,8.3
5.67,12,5,1,-3.804226,1.236068,3.0,1018.2,9.52
5.9,12,5,2,-4.908136,0.954045,2.3,1018.1,14.48
6.2,12,5,3,-2.992692,-0.209269,0.5,1018.1,18.33
7.11,12,5,4,-3.994518,0.209344,1.0,1018.1,18.09
7.93,12,5,5,-3.978088,-0.418114,1.7,1017.8,20.13
8.3,12,5,6,-3.999391,-0.06981,2.1,1017.9,19.55
9.52,12,5,7,-3.970185,-0.487477,2.1,1017.6,18.16
14.48,12,5,8,-4.996954,0.174497,2.0,1017.7,25.57
18.33,12,5,9,-4.993148,-0.26168,2.0,1017.2,31.67
18.09,12,5,10,-4.95134,-0.695866,1.6,1016.3,23.86
20.13,12,5,11,-4.938442,-0.782172,1.8,1015.4,20.31
19.55,12,5,12,-5.92613,-0.938607,1.8,1014.5,17.66
18.16,12,5,13,-6.913818,-1.095041,1.8,1013.6,18.97
25.57,12,5,14,-5.985384,-0.418539,1.9,1013.3,17.54
31.67,12,5,15,-5.955277,-0.731216,2.1,1012.4,14.4
23.86,12,5,16,-5.967131,-0.627171,2.4,1011.4,10.62
20.31,12,5,17,-5.996345,-0.209397,2.8,1010.9,8.73
17.66,12,5,18,-5.977168,-0.522934,3.0,1009.9,6.09
18.97,12,5,19,-4.98782,-0.348782,3.2,1009.4,4.55
17.54,12,5,20,-5.941608,-0.835039,3.4,1008.5,3.83
14.4,12,5,21,-6.990407,-0.366352,3.6,1007.6,3.47
10.62,12,5,22,-6.990407,-0.366352,3.7,1007.0,3.26
8.73,12,5,23,-6.982948,-0.488295,3.8,1006.1,4.36
6.09,12,6,0,-7.969558,-0.697246,3.5,1005.1,6.4
4.55,12,6,1,-5.908847,-1.041889,3.4,1003.8,5.31
3.83,12,6,2,-7.878462,-1.389185,3.5,1002.7,5.94
3.47,12,6,3,-6.847033,-1.455382,3.5,1001.3,5.96
3.26,12,6,4,-6.931876,-0.974212,3.9,1000.0,5.41
4.36,12,6,5,-6.913818,-1.095041,4.3,998.9,5.7
6.4,12,6,6,-6.990407,0.366352,4.8,998.6,6.87
5.31,12,6,7,-6.990407,0.366352,5.0,997.9,6.68
5.94,12,6,8,-7.0,-0.0,4.9,997.8,5.06
5.96,12,6,9,-6.995736,0.244296,5.1,997.6,4.84
5.41,12,6,10,-7.727407,2.070552,5.5,997.1,4.06
5.7,12,6,11,-7.940369,0.974955,5.8,996.5,3.25
6.87,12,6,12,-6.87139,1.335663,5.8,995.9,4.97
6.68,12,6,13,-7.608452,2.472136,5.5,995.4,4.61
5.06,12,6,14,-8.912413,1.252558,5.1,994.6,4.24
4.84,12,6,15,-5.821774,1.451531,4.6,994.6,4.54
4.06,12,6,16,-7.794229,4.5,3.6,994.5,4.25
3.25,12,6,17,-3.380946,7.250462,2.0,995.6,3.87
4.97,12,6,18,-4.908136,0.954045,1.7,995.7,2.96
4.61,12,6,19,-5.737829,1.75423,1.4,996.0,2.84
4.24,12,6,20,-4.851479,1.209609,1.1,996.4,2.69
4.54,12,6,21,-5.889763,1.144854,1.5,997.0,2.77
4.25,12,6,22,-5.821774,1.451531,1.8,997.2,2.63
3.87,12,6,23,-5.977168,0.522934,1.7,997.0,2.68
2.96,12,0,0,-5.967131,0.627171,1.8,996.9,3.67
2.84,12,0,1,-6.982948,0.488295,1.6,996.9,3.62
2.69,12,0,2,-5.996345,-0.209397,1.4,997.0,4.6
2.77,12,0,3,-5.999086,0.104714,1.0,996.8,4.8
2.63,12,0,4,-5.996345,0.209397,1.0,996.7,4.07
2.68,12,0,5,-5.996345,0.209397,1.1,996.8,3.17
3.67,12,0,6,-7.564149,2.604545,1.1,997.3,2.97
3.62,12,0,7,-5.673111,1.953409,1.2,998.2,3.94
4.6,12,0,8,-6.694133,2.046602,1.4,998.6,5.73
4.8,12,0,9,-5.706339,1.854102,0.8,999.1,11.81
4.07,12,0,10,-3.090228,5.143004,-0.2,999.9,14.12
3.17,12,0,11,-3.146602,3.88573,0.2,1000.3,16.0
2.97,12,0,12,-4.862609,5.035379,-0.2,1000.8,14.63
3.94,12,0,13,-5.142301,6.128356,-1.0,1001.8,13.43
5.73,12,0,14,-4.120305,6.857338,-1.6,1002.9,13.29
11.81,12,0,15,-3.91435,5.803263,-2.6,1003.8,14.93
14.12,12,0,16,-3.535534,3.535534,-3.2,1004.5,13.36
16.0,12,0,17,-4.16795,4.316039,-3.4,1004.8,10.85
14.63,12,0,18,-3.856726,4.596267,-3.6,1005.7,10.48
13.43,12,0,19,-3.009075,3.993178,-4.1,1006.3,10.67
13.29,12,0,20,-3.194542,2.40726,-4.9,1006.6,8.55
14.93,12,0,21,-1.902113,0.618034,-5.2,1006.9,8.2
13.36,12,0,22,-2.910887,0.725766,-5.6,1007.1,8.24
10.85,12,0,23,-2.427051,1.763356,-4.3,1007.3,13.29
10.48,12,1,0,-2.544144,1.589758,-3.2,1007.3,23.05
10.67,12,1,1,-1.887961,2.331438,-3.3,1007.4,23.46
8.55,12,1,2,-2.045995,2.194061,-3.3,1007.7,29.05
8.2,12,1,3,-2.331438,1.887961,-3.6,1007.8,33.55
8.24,12,1,4,-2.972579,2.676522,-3.8,1008.3,24.24
13.29,12,1,5,1.035276,3.863703,-4.5,1009.4,16.18
23.05,12,1,6,0.06981,3.999391,-6.1,1010.0,15.14
23.46,12,1,7,-0.261467,2.988584,-7.5,1010.6,16.83
29.05,12,1,8,-1.175571,1.618034,-7.0,1010.9,17.88
33.55,12,1,9,-1.992389,0.174311,-5.5,1010.9,19.28
24.24,12,1,10,-1.43868,-1.389317,-4.1,1010.5,21.21
16.18,12,1,11,-2.761515,-1.172193,-3.5,1010.5,23.0
15.14,12,1,12,-4.87185,-1.124755,-3.4,1010.3,20.43
16.83,12,1,13,-4.962731,-0.609347,-3.2,1010.1,20.17
17.88,12,1,14,-2.934443,-0.623735,-3.6,1010.2,19.52
19.28,12,1,15,-3.926509,-0.763236,-3.4,1010.0,16.71
21.21,12,1,16,-2.910887,-0.725766,-3.6,1009.9,15.17
23.0,12,1,17,-2.819078,-1.02606,-3.8,1009.8,14.91
20.43,12,1,18,-3.91259,-0.831647,-3.8,1010.0,14.64
20.17,12,1,19,-3.91259,-0.831647,-3.7,1010.0,15.31
19.52,12,1,20,-3.984779,-0.348623,-3.9,1010.3,16.0
16.71,12,1,21,-4.993148,0.26168,-3.4,1010.6,16.07
15.17,12,1,22,-2.977638,0.365608,-3.4,1011.0,15.27
14.91,12,1,23,-2.992692,-0.209269,-3.2,1011.1,15.09
14.64,12,2,0,-2.992692,0.209269,-3.4,1011.4,17.46
15.31,12,2,1,-2.883785,0.826912,-3.2,1011.8,19.85
16.0,12,2,2,-1.879385,0.68404,-3.8,1012.1,21.28
16.07,12,2,3,-2.963065,0.469303,-3.5,1012.1,22.8
15.27,12,2,4,-3.734322,1.433472,-3.6,1012.5,22.49
15.09,12,2,5,-2.963065,-0.469303,-3.8,1012.6,26.03
17.46,12,2,6,-3.999391,0.06981,-3.8,1012.9,26.92
19.85,12,2,7,-2.970804,-0.417519,-3.7,1013.7,29.56
21.28,12,2,8,-2.988584,0.261467,-3.4,1014.1,26.71
22.8,12,2,9,-1.902113,-0.618034,-3.5,1014.2,24.85
22.49,12,2,10,-2.781552,1.12382,-3.3,1014.5,24.97
26.03,12,2,11,-1.867161,-0.716736,-3.4,1014.3,29.61
26.92,12,2,12,-1.765895,-0.938943,-3.2,1014.2,37.26
29.56,12,2,13,-1.94874,-0.449902,-3.3,1014.2,45.03
26.71,12,2,14,-2.995889,-0.157008,-3.4,1014.4,52.05
24.85,12,2,15,-2.897777,-0.776457,-3.5,1014.5,47.29
24.97,12,2,16,-1.989044,-0.209057,-3.6,1014.5,45.29
29.61,12,2,17,-0.857167,-0.515038,-3.6,1014.5,41.63
37.26,12,2,18,-0.809017,-0.587785,-4.1,1014.3,43.78
45.03,12,2,19,0.309017,-0.951057,-6.0,1014.2,39.47
52.05,12,2,20,0.139513,-1.995128,-5.4,1013.9,39.14
47.29,12,2,21,0.347296,-1.969616,-5.2,1013.7,34.54
45.29,12,2,22,0.529919,-0.848048,-5.2,1013.4,33.22
41.63,12,2,23,0.551275,-1.922523,-4.9,1012.9,33.98
43.78,12,3,0,0.358368,-0.93358,-4.8,1012.5,34.9
39.47,12,3,1,0.716736,-1.867161,-4.5,1011.8,35.82
39.14,12,3,2,0.618034,-1.902113,-4.5,1011.2,36.46
34.54,12,3,3,0.716736,-1.867161,-4.8,1010.3,40.61
33.22,12,3,4,0.529919,-0.848048,-5.2,1009.7,44.97
33.98,12,3,5,0.469472,-0.882948,-5.1,1008.6,45.82
34.9,12,3,6,0.584743,-1.91261,-4.8,1008.0,43.85
35.82,12,3,7,0.515038,-0.857167,-4.7,1007.6,41.1
36.46,12,3,8,1.147153,-1.638304,-4.8,1007.1,39.12
40.61,12,3,9,1.545114,-2.571502,-4.3,1006.2,41.47
44.97,12,3,10,0.781462,-1.84101,-3.5,1005.5,40.48
45.82,12,3,11,0.877115,-2.868914,-2.5,1004.3,40.62
43.85,12,3,12,1.454429,-2.623859,-2.1,1002.7,41.76
41.1,12,3,13,0.725766,-2.910887,-1.4,1001.4,42.73
39.12,12,3,14,0.976704,-2.836556,-1.2,1000.6,42.8
41.47,12,3,15,1.805445,-2.395907,-2.1,999.8,40.91
40.48,12,3,16,1.720729,-2.457456,-2.4,998.8,38.53
40.62,12,3,17,1.454429,-2.623859,-2.7,997.7,39.05
41.76,12,3,18,2.060152,-3.428669,-3.0,996.4,37.19
42.73,12,3,19,1.22021,-2.740636,-3.1,995.2,34.65
42.8,12,3,20,1.22021,-2.740636,-2.9,993.9,33.48
40.91,12,3,21,1.075104,-2.800741,-2.5,992.7,33.26
38.53,12,3,22,0.826912,-2.883785,-2.3,991.4,34.06
39.05,12,3,23,0.813473,-1.827091,-2.8,990.0,36.37
37.19,12,4,0,0.938943,-1.765895,-2.5,988.8,39.03
34.65,12,4,1,1.118386,-1.658075,-2.3,987.7,33.18
33.48,12,4,2,0.907981,-1.782013,-2.2,986.4,28.36
33.26,12,4,3,0.347296,-1.969616,-2.1,985.5,26.89
34.06,12,4,4,0.749213,-1.854368,-2.0,984.6,26.59
36.37,12,4,5,-0.104528,-0.994522,-1.7,984.0,28.27
39.03,12,4,6,0.325568,-0.945519,-1.4,983.6,23.01
33.18,12,4,7,0.104528,-0.994522,-1.0,983.3,22.07
